transaction_id,timestamp,customer_id,persona,merchant,amount,country,transaction_type,device,preferred_device,hour,fraud_score,label
27dbffed-c221-48f7-a62e-ed7425a3aacb,2026-07-20T10:22:43,CUST00137,Traveller,Hotel Booking,9784.26,Zimbabwe,CASH_WITHDRAWAL,DEVICE001,DEVICE001,10,4.0,0
9b5d496a-0505-46af-9da9-76d9f3be143d,2026-07-20T16:04:22,CUST00137,Traveller,Shell,7605.66,Zimbabwe,WIRE_TRANSFER,DEVICE001,DEVICE001,16,4.2,0
15e7375c-6e1e-438f-b308-5298ddaa9e85,2026-07-20T22:53:26,CUST00137,Traveller,Hotel Booking,10241.22,Zimbabwe,ONLINE,DEVICE001,DEVICE001,22,4.2,0
f6c696c7-d268-44f6-a0c2-e50f8bf84f64,2026-07-20T13:37:57,CUST00137,Traveller,Uber,7552.05,Zimbabwe,WIRE_TRANSFER,DEVICE001,DEVICE001,13,4.1,0
2d1905ac-9f44-456b-ae34-1cf2f353702b,2026-07-20T13:15:24,CUST00137,Traveller,Hotel Booking,12199.59,Zimbabwe,MOBILE_PAYMENT,DEVICE001,DEVICE001,13,4.2,0
dbda7057-73da-49b1-ad48-5dd172e7fb8a,2026-07-20T10:23:20,CUST00137,Traveller,Hotel Booking,7477.32,Zimbabwe,POS,DEVICE001,DEVICE001,10,2.1,0
62537348-b002-49b8-9dfb-f6fb9d616dcb,2026-07-20T02:37:21,CUST00137,Traveller,Shell,9852.96,Zimbabwe,ONLINE,DEVICE001,DEVICE001,2,2.4,0
44c6fe88-a418-448d-b1d6-666daf6f2a7e,2026-07-20T04:23:59,CUST00137,Traveller,Hotel Booking,12230.93,Zimbabwe,ATM,DEVICE001,DEVICE001,4,5.4,0
de6ee440-4363-4f45-a12d-d660f7733517,2026-07-20T12:04:37,CUST00138,Professional,Shell,2875.61,South Africa,INTERNATIONAL_TRANSFER,DEVICE009,DEVICE009,12,3.6,0
cb49aad9-9b9d-4303-8231-a1a62650bb02,2026-07-20T20:57:36,CUST00138,Professional,Shell,1654.44,South Africa,ATM,DEVICE009,DEVICE009,20,1.5,0
d7bd1a38-14bf-4f46-a1f8-988b6eee06d4,2026-07-20T17:44:56,CUST00138,Professional,Amazon,3828.42,South Africa,BANK_TRANSFER,DEVICE009,DEVICE009,17,1.7,0
1e731dc7-3603-4324-8656-a0f880735f90,2026-07-20T09:36:48,CUST00138,Professional,Amazon,3071.84,South Africa,CASH_WITHDRAWAL,DEVICE009,DEVICE009,9,2.9,0
c2dd82ed-d1ca-45e5-9183-80420db4348e,2026-07-20T23:36:27,CUST00138,Professional,Makro,3207.66,South Africa,WIRE_TRANSFER,DEVICE009,DEVICE009,23,4.1,0
6ad2be1c-855b-4fd9-b3ed-d1c38ccfa279,2026-07-20T15:16:45,CUST00138,Professional,Shell,1588.8,South Africa,ATM,DEVICE009,DEVICE009,15,1.5,0
84fe94fe-7dba-4d48-9ca6-c0a2ef8e7cc7,2026-07-20T05:52:36,CUST00138,Professional,Shell,2528.3,South Africa,ATM,DEVICE009,DEVICE009,5,2.5,0
c4475192-7877-4ab7-a8d6-b1318800c120,2026-07-20T04:07:08,CUST00138,Professional,Makro,1646.06,South Africa,BANK_TRANSFER,DEVICE009,DEVICE009,4,2.9,0
1fb65e74-76d3-467d-9c6d-264733ca11bd,2026-07-20T03:13:06,CUST00138,Professional,Amazon,2223.56,South Africa,POS,DEVICE009,DEVICE009,3,2.0,0
92ba1dac-89ff-44d2-be44-560ae8768d4c,2026-07-20T13:43:41,CUST00138,Professional,Makro,1679.91,South Africa,CASH_WITHDRAWAL,DEVICE009,DEVICE009,13,3.1,0
94910945-e7cc-41e2-a482-6195e59f5eef,2026-07-20T21:51:24,CUST00138,Professional,Shell,3803.35,South Africa,INTERNATIONAL_TRANSFER,DEVICE009,DEVICE009,21,3.6,0
d77eab4c-a0a2-4517-88bc-ab906a478d73,2026-07-20T05:26:12,CUST00138,Professional,Shell,2617.57,South Africa,ATM,DEVICE009,DEVICE009,5,2.5,0
203c6c78-05ae-4422-bdc4-4cc7a1cbdb1f,2026-07-20T20:31:29,CUST00138,Professional,Amazon,2609.37,South Africa,MOBILE_PAYMENT,DEVICE009,DEVICE009,20,1.1,0
4ee6cdb5-869e-497d-8fef-dc84d5047f26,2026-07-20T05:33:19,CUST00138,Professional,Amazon,2536.58,South Africa,BANK_TRANSFER,DEVICE009,DEVICE009,5,2.7,0
cb1b686b-98a2-43e2-97af-6f551f59e5f7,2026-07-20T00:45:02,CUST00138,Professional,Shell,1427.81,South Africa,BANK_TRANSFER,DEVICE009,DEVICE009,0,2.9,0
9c6243e3-d96b-49c3-9a1b-af0393ce8654,2026-07-20T15:13:48,CUST00138,Professional,Shell,3855.39,South Africa,ATM,DEVICE009,DEVICE009,15,1.5,0
14133f02-7db9-4edc-8750-7bbb9f432e6c,2026-07-20T05:19:55,CUST00138,Professional,Shell,2300.29,South Africa,CASH_WITHDRAWAL,DEVICE009,DEVICE009,5,4.1,0
f42e1893-7c2f-4692-9c34-743a09a8e3c8,2026-07-20T23:08:43,CUST00138,Professional,Makro,4230.4,South Africa,MOBILE_PAYMENT,DEVICE009,DEVICE009,23,1.3,0
15ae55c2-b142-4ccf-8a4f-0c1604bc8d33,2026-07-20T13:54:52,CUST00138,Professional,Anonymous Wallet,24621.97,South Africa,WIRE_TRANSFER,UNKNOWN_DEVICE,DEVICE009,13,10.9,1
954d7648-ace4-43db-b8e9-f52d639a19f9,2026-07-20T16:26:08,CUST00138,Professional,Makro,3424.15,South Africa,INTERNATIONAL_TRANSFER,DEVICE009,DEVICE009,16,3.6,0
949f1404-e440-4006-8419-ba49beb45884,2026-07-20T06:42:55,CUST00138,Professional,Makro,1613.42,South Africa,INTERNATIONAL_TRANSFER,DEVICE009,DEVICE009,6,3.6,0
797c60e1-3178-4cf7-9355-41c7f8e5061d,2026-07-20T20:32:48,CUST00138,Professional,Shell,3442.94,South Africa,ONLINE,DEVICE009,DEVICE009,20,1.3,0
08759cc6-5625-40cc-b2ef-de2baafae574,2026-07-20T06:27:24,CUST00138,Professional,Shell,2750.07,South Africa,POS,DEVICE009,DEVICE009,6,1.2,0
8ff4e372-ba7e-4312-b205-c5d4ae21e9b7,2026-07-20T15:04:41,CUST00138,Professional,Amazon,2072.68,South Africa,BANK_TRANSFER,DEVICE009,DEVICE009,15,1.7,0
02d0fef6-ef49-45b7-83fb-403c0b03ebcb,2026-07-20T18:21:00,CUST00138,Professional,Shell,1873.05,South Africa,INTERNATIONAL_TRANSFER,DEVICE009,DEVICE009,18,3.6,0
5462779d-e729-4b1b-962d-ed3ac4e23486,2026-07-20T00:53:14,CUST00138,Professional,Shell,1994.49,South Africa,WIRE_TRANSFER,DEVICE009,DEVICE009,0,5.1,0
c9b38083-7f61-468b-9a77-8f42574537a0,2026-07-20T20:42:47,CUST00138,Professional,Amazon,2450.19,South Africa,INTERNATIONAL_TRANSFER,DEVICE009,DEVICE009,20,3.4,0
5987e6fa-5b5c-4bd5-ae33-bcbcfa22f0f1,2026-07-20T22:21:08,CUST00138,Professional,Shell,3300.63,South Africa,ATM,DEVICE009,DEVICE009,22,1.5,0
0e36610c-7b10-4847-b2f3-d0180ca798f2,2026-07-20T13:06:37,CUST00138,Professional,Makro,2697.67,South Africa,INTERNATIONAL_TRANSFER,DEVICE009,DEVICE009,13,3.6,0
07342d2c-1188-44e5-8519-bb2be5075f50,2026-07-20T01:32:29,CUST00138,Professional,Makro,2396.35,South Africa,MOBILE_PAYMENT,DEVICE009,DEVICE009,1,2.3,0
c80496ea-b201-4a4f-9117-99a12a70e253,2026-07-20T04:49:25,CUST00138,Professional,Makro,1597.72,South Africa,ONLINE,DEVICE009,DEVICE009,4,2.3,0
7062b5a9-a429-4596-a018-8e4c5d9ccecd,2026-07-20T17:32:22,CUST00138,Professional,Amazon,1854.26,South Africa,BANK_TRANSFER,DEVICE009,DEVICE009,17,1.7,0
1b4d52b6-0ef7-4e45-9954-62dce9e33b08,2026-07-20T07:57:10,CUST00138,Professional,Shell,3696.57,South Africa,CASH_WITHDRAWAL,DEVICE009,DEVICE009,7,3.1,0
2491e76a-3fc7-417c-9dd9-7e9539c452d5,2026-07-20T10:37:29,CUST00138,Professional,Shell,4002.73,South Africa,ONLINE,DEVICE009,DEVICE009,10,1.3,0
b54512f6-ce80-4c26-9d80-685df57ca962,2026-07-20T02:08:32,CUST00138,Professional,Unknown Merchant,26666.56,South Africa,BANK_TRANSFER,DEVICE009,DEVICE009,2,7.5,1
358ad574-d758-4b41-9b81-7680c72a07ad,2026-07-20T03:41:20,CUST00138,Professional,Shell,4150.31,South Africa,WIRE_TRANSFER,DEVICE009,DEVICE009,3,5.1,0
cd3776b2-4d0a-4ad6-9bbe-0fe84013eec6,2026-07-20T04:35:54,CUST00138,Professional,Makro,2187.5,South Africa,POS,DEVICE009,DEVICE009,4,2.2,0
da3f2ecb-f0ee-47fe-a1ee-d09bbe2c307f,2026-07-20T06:47:52,CUST00138,Professional,Amazon,3073.74,South Africa,BANK_TRANSFER,DEVICE009,DEVICE009,6,1.7,0
7b6f2624-af14-407c-8ba9-f84cc16b8ed2,2026-07-20T14:51:26,CUST00138,Professional,Amazon,3528.81,South Africa,INTERNATIONAL_TRANSFER,DEVICE009,DEVICE009,14,3.4,0
260b35f7-5472-4989-ac09-e6d73c72cab1,2026-07-20T17:27:21,CUST00138,Professional,Amazon,1641.06,South Africa,MOBILE_PAYMENT,DEVICE009,DEVICE009,17,1.1,0
e51e3c17-d8a0-493f-9cbf-a60115f12ebb,2026-07-20T22:54:05,CUST00139,Student,Checkers,438.45,Zimbabwe,POS,DEVICE003,DEVICE003,22,1.2,0
66a57942-1131-4e07-b855-8e29c545bf45,2026-07-20T23:28:32,CUST00139,Student,Checkers,452.84,Zimbabwe,INTERNATIONAL_TRANSFER,DEVICE003,DEVICE003,23,3.6,0
5e0be9bc-ce44-45b0-b5bd-f6b9956fe285,2026-07-20T18:47:50,CUST00139,Student,Spotify,334.94,Zimbabwe,MOBILE_PAYMENT,DEVICE003,DEVICE003,18,1.1,0
6414dd22-f59e-456b-86f1-8d06f28fa129,2026-07-20T12:59:07,CUST00139,Student,Netflix,761.74,Zimbabwe,MOBILE_PAYMENT,DEVICE003,DEVICE003,12,1.1,0
e76461c1-0eb7-4eaa-a3f2-58fe1d034b80,2026-07-20T04:01:26,CUST00139,Student,Checkers,668.26,Zimbabwe,ONLINE,DEVICE003,DEVICE003,4,2.3,0
a21320d1-7cd7-474b-90cc-4d0a50590a4f,2026-07-20T21:02:45,CUST00139,Student,Netflix,316.37,Zimbabwe,INTERNATIONAL_TRANSFER,DEVICE003,DEVICE003,21,3.4,0
2aafafd3-7481-4fde-b48f-763d7d2d6ffe,2026-07-20T14:42:08,CUST00139,Student,Checkers,518.2,Zimbabwe,POS,DEVICE003,DEVICE003,14,1.2,0
d65f9194-02ec-44aa-b66c-9828e5772999,2026-07-20T20:35:35,CUST00139,Student,Spotify,732.04,Zimbabwe,MOBILE_PAYMENT,DEVICE003,DEVICE003,20,1.1,0
67b14181-52fd-4228-8202-404fb418e49a,2026-07-20T00:36:39,CUST00139,Student,Spotify,753.51,Zimbabwe,ATM,DEVICE003,DEVICE003,0,2.3,0
42fc681e-fc56-4467-a0e0-47bed2bff1b9,2026-07-20T13:28:10,CUST00139,Student,Netflix,467.72,Zimbabwe,CRYPTO,DEVICE003,DEVICE003,13,3.9,0
bbf31b15-fd45-4a43-8567-04f0889ba39a,2026-07-20T07:16:32,CUST00139,Student,Spotify,365.06,Zimbabwe,CRYPTO,DEVICE003,DEVICE003,7,3.9,0
e63923eb-a362-4e80-91b3-cbdb263b1478,2026-07-20T11:00:29,CUST00139,Student,Spotify,776.18,Zimbabwe,WIRE_TRANSFER,DEVICE003,DEVICE003,11,3.9,0
98565eca-8313-4af3-b208-72a5ebc61474,2026-07-20T11:54:20,CUST00139,Student,Checkers,313.53,Zimbabwe,POS,DEVICE003,DEVICE003,11,1.2,0
3e312c2f-3799-4f8a-b6d5-46cbace97046,2026-07-20T18:30:02,CUST00139,Student,Netflix,681.49,Zimbabwe,MOBILE_PAYMENT,DEVICE003,DEVICE003,18,1.1,0
5a8a0ca7-db3b-40c0-8bd7-acae0c2b7d41,2026-07-20T06:04:25,CUST00139,Student,Netflix,397.05,Zimbabwe,CRYPTO,DEVICE003,DEVICE003,6,3.9,0
a1cf5b92-89ea-4777-b02e-1da75227ff0a,2026-07-20T18:21:17,CUST00139,Student,Netflix,639.87,Zimbabwe,POS,DEVICE003,DEVICE003,18,1.0,0
4db30f96-b94d-4328-9e23-1e5302ab786d,2026-07-20T15:15:45,CUST00139,Student,Netflix,727.81,Zimbabwe,CASH_WITHDRAWAL,DEVICE003,DEVICE003,15,2.9,0
49691e4b-744a-4143-a1a2-6be97e3ad46c,2026-07-20T16:27:34,CUST00139,Student,Checkers,287.14,Zimbabwe,INTERNATIONAL_TRANSFER,DEVICE003,DEVICE003,16,3.6,0
ee01b151-5fa9-4efe-b0e3-d0367491c29a,2026-07-20T10:06:08,CUST00139,Student,Spotify,291.35,Zimbabwe,ATM,DEVICE003,DEVICE003,10,1.3,0
a92410ba-0b99-4aa6-87af-364eb7ddd447,2026-07-20T13:17:31,CUST00139,Student,Checkers,679.02,Zimbabwe,WIRE_TRANSFER,DEVICE003,DEVICE003,13,4.1,0
781a0eb9-17e5-4ec1-85d0-8fe91199a2d2,2026-07-20T18:03:19,CUST00139,Student,Checkers,727.97,Zimbabwe,POS,DEVICE003,DEVICE003,18,1.2,0
c8263d13-7b78-4261-af39-c376e4bb645a,2026-07-20T12:20:38,CUST00139,Student,Spotify,704.4,Zimbabwe,BANK_TRANSFER,DEVICE003,DEVICE003,12,1.7,0
d30b4cc9-f757-4e52-9ef4-c7970503fb6f,2026-07-20T03:28:58,CUST00139,Student,Dark Web Market,662.19,Zimbabwe,WIRE_TRANSFER,BLACKLISTED_DEVICE,DEVICE003,3,11.8,1
4651bc27-8665-4281-aab7-07224777fd02,2026-07-20T23:15:54,CUST00139,Student,Checkers,382.0,Zimbabwe,BANK_TRANSFER,DEVICE003,DEVICE003,23,1.9,0
6aa15648-3004-4ad1-bfd8-07fa4af77842,2026-07-20T18:02:35,CUST00139,Student,Netflix,654.19,Zimbabwe,MOBILE_PAYMENT,DEVICE003,DEVICE003,18,1.1,0
331ba818-0d99-4118-b96a-f00d06668afe,2026-07-20T03:20:36,CUST00139,Student,Checkers,405.23,Zimbabwe,MOBILE_PAYMENT,DEVICE003,DEVICE003,3,2.3,0
f68b6042-8e72-4af2-bdf2-979db6a7a11a,2026-07-20T07:12:00,CUST00139,Student,Netflix,520.86,Zimbabwe,CASH_WITHDRAWAL,DEVICE003,DEVICE003,7,2.9,0
45976353-ee58-45f8-b0d1-487d8cfe1b15,2026-07-20T20:50:45,CUST00139,Student,Netflix,414.36,Zimbabwe,CASH_WITHDRAWAL,DEVICE003,DEVICE003,20,2.9,0
3cdc2e5e-42ae-4257-a33b-05325b8e6867,2026-07-20T00:36:18,CUST00139,Student,Anonymous Wallet,6093.62,Zimbabwe,ONLINE,BLACKLISTED_DEVICE,DEVICE003,0,8.7,1
0aca13f7-d11f-4c11-bf70-60093504952b,2026-07-20T02:20:36,CUST00139,Student,Spotify,606.48,Zimbabwe,BANK_TRANSFER,DEVICE003,DEVICE003,2,2.7,0
ce8c3cfe-5976-4baf-86be-4a79e9849e27,2026-07-20T23:48:49,CUST00139,Student,Netflix,585.4,Zimbabwe,POS,DEVICE003,DEVICE003,23,1.0,0
3a622fe8-1cd7-4959-9b9e-1e10b72d05ac,2026-07-20T22:26:29,CUST00139,Student,Spotify,389.88,Zimbabwe,CASH_WITHDRAWAL,DEVICE003,DEVICE003,22,2.9,0
52070a88-884d-4887-9ea9-3b4cd06d35a5,2026-07-20T20:10:53,CUST00139,Student,Netflix,706.05,Zimbabwe,POS,DEVICE003,DEVICE003,20,1.0,0
d45f79e6-c48e-46c8-87eb-1171ddca494c,2026-07-20T02:49:53,CUST00139,Student,Checkers,534.31,Zimbabwe,INTERNATIONAL_TRANSFER,DEVICE003,DEVICE003,2,4.6,0
1d66a467-7a20-4cff-a08a-574ceef2c561,2026-07-20T18:30:35,CUST00139,Student,Netflix,269.71,Zimbabwe,MOBILE_PAYMENT,DEVICE003,DEVICE003,18,1.1,0
d1455bec-2f6c-4925-bc57-ea1370a11b0b,2026-07-20T09:41:12,CUST00139,Student,Spotify,539.62,Zimbabwe,BANK_TRANSFER,DEVICE003,DEVICE003,9,1.7,0
7ea08dcd-a804-4f6f-b07e-f86032fd409f,2026-07-20T06:10:44,CUST00139,Student,Spotify,536.64,Zimbabwe,CASH_WITHDRAWAL,DEVICE003,DEVICE003,6,2.9,0
3573075b-4311-45dd-bc02-bc3cf3e77c95,2026-07-20T22:59:19,CUST00139,Student,Checkers,5908.03,Zimbabwe,WIRE_TRANSFER,UNKNOWN_DEVICE,DEVICE003,22,5.6,0
c9587780-7095-4520-b22b-dc100edd3d8b,2026-07-20T03:52:55,CUST00139,Student,Checkers,302.68,Zimbabwe,INTERNATIONAL_TRANSFER,DEVICE003,DEVICE003,3,4.6,0
a4f1ed20-3eff-4f54-b074-e540ffd23972,2026-07-20T16:21:28,CUST00139,Student,Spotify,301.55,Zimbabwe,CRYPTO,DEVICE003,DEVICE003,16,3.9,0
c8d2ca74-71e5-4d99-86bb-1105950aaad1,2026-07-20T04:08:48,CUST00140,Business Owner,Makro,25575.24,North Korea,INTERNATIONAL_TRANSFER,DEVICE008,DEVICE008,4,9.9,1
3646c241-c7aa-46e4-a349-a6a8fd079e34,2026-07-20T04:28:20,CUST00140,Business Owner,Travel Agency,38802.79,North Korea,POS,DEVICE008,DEVICE008,4,8.4,1
d54d406c-b375-4363-aa7c-a5612fdd8661,2026-07-20T16:58:11,CUST00140,Business Owner,Makro,21731.14,North Korea,INTERNATIONAL_TRANSFER,DEVICE008,DEVICE008,16,8.9,1
8ef48110-0ae8-471f-aa86-6a64b22e4fd0,2026-07-20T06:24:28,CUST00140,Business Owner,Travel Agency,33298.24,North Korea,POS,DEVICE008,DEVICE008,6,7.4,1
629679b5-7b59-436b-9a67-57d07dfdfc6e,2026-07-20T19:10:17,CUST00140,Business Owner,Makro,29072.04,North Korea,ONLINE,DEVICE008,DEVICE008,19,6.6,1
13122831-3e18-4b69-b0af-dc3b79354080,2026-07-20T12:48:56,CUST00140,Business Owner,Amazon,27442.79,North Korea,ATM,DEVICE008,DEVICE008,12,6.6,1
3ccbee44-77d2-4bc4-a4ac-539532b722f9,2026-07-20T09:26:30,CUST00140,Business Owner,Makro,15925.23,North Korea,WIRE_TRANSFER,DEVICE008,DEVICE008,9,9.4,1
15fee9fb-984c-4b5e-832a-8785ce84cb68,2026-07-20T22:20:14,CUST00140,Business Owner,Makro,33818.72,North Korea,ONLINE,DEVICE008,DEVICE008,22,6.6,1
069baffe-38f1-4716-8e76-fe14a05349b8,2026-07-20T11:19:51,CUST00140,Business Owner,Makro,24175.29,North Korea,ATM,DEVICE008,DEVICE008,11,6.8,1
fd870c9f-3c5d-4693-afd6-0ddf2455c6c3,2026-07-20T17:54:20,CUST00140,Business Owner,Makro,33251.58,North Korea,CASH_WITHDRAWAL,DEVICE008,DEVICE008,17,8.4,1
dbe2ecdb-ef74-4582-aad2-c5b7d8f6b158,2026-07-20T22:33:23,CUST00140,Business Owner,Travel Agency,34447.87,North Korea,POS,DEVICE008,DEVICE008,22,7.4,1
19177040-564c-44f8-a0b4-3aa42271c030,2026-07-20T03:27:30,CUST00140,Business Owner,Travel Agency,35622.11,North Korea,ONLINE,DEVICE008,DEVICE008,3,8.5,1
ee481ccd-b8d2-473f-bcb0-a92c2b1b76ad,2026-07-20T02:03:42,CUST00140,Business Owner,Travel Agency,542631.57,Iran,CASH_WITHDRAWAL,DEVICE008,DEVICE008,2,11.8,1
c822b14e-1f95-4da7-a409-63a726bda92b,2026-07-20T00:34:12,CUST00140,Business Owner,Makro,35311.83,North Korea,CASH_WITHDRAWAL,DEVICE008,DEVICE008,0,9.4,1
ee56b25b-aeb9-4b59-aa7b-f8f6625828d8,2026-07-20T18:27:20,CUST00140,Business Owner,Amazon,34869.38,North Korea,ONLINE,DEVICE008,DEVICE008,18,6.4,1
540e1146-e3dc-43f7-b07b-f9f43a4d82b2,2026-07-20T10:27:03,CUST00140,Business Owner,Amazon,15823.27,North Korea,CRYPTO,DEVICE008,DEVICE008,10,9.2,1
1e3b3b75-9de3-4c3e-99aa-98dd7464b455,2026-07-20T23:22:24,CUST00140,Business Owner,Travel Agency,40134.3,North Korea,BANK_TRANSFER,DEVICE008,DEVICE008,23,8.1,1
272ee415-a0cc-4e62-95e8-681337121b9f,2026-07-20T17:15:19,CUST00140,Business Owner,Travel Agency,33540.3,North Korea,MOBILE_PAYMENT,DEVICE008,DEVICE008,17,7.5,1
02da60be-9990-4e10-9dd6-a03ef450cdcf,2026-07-20T04:20:28,CUST00140,Business Owner,Amazon,41540.92,North Korea,INTERNATIONAL_TRANSFER,DEVICE008,DEVICE008,4,9.7,1
140ae9b0-0c72-418b-8f24-f9de2921d6d4,2026-07-20T10:54:33,CUST00140,Business Owner,Travel Agency,23684.18,North Korea,INTERNATIONAL_TRANSFER,DEVICE008,DEVICE008,10,9.8,1
dcafc230-71ea-4b4a-8f54-99d40870626e,2026-07-20T17:52:40,CUST00140,Business Owner,Amazon,17882.42,North Korea,MOBILE_PAYMENT,DEVICE008,DEVICE008,17,6.4,1
f282cea6-76ad-4576-8e26-c2173bf4a241,2026-07-20T21:58:09,CUST00140,Business Owner,Travel Agency,36813.39,North Korea,BANK_TRANSFER,DEVICE008,DEVICE008,21,8.1,1
48f40ed6-040d-4737-81a2-2fcc061bc41c,2026-07-20T21:42:24,CUST00140,Business Owner,Makro,16617.66,North Korea,ONLINE,DEVICE008,DEVICE008,21,6.6,1
16b0597b-4934-4cf5-ac2b-dadcfb957a9d,2026-07-20T20:59:29,CUST00140,Business Owner,Travel Agency,34305.48,North Korea,CASH_WITHDRAWAL,DEVICE008,DEVICE008,20,9.3,1
b3369449-f2e4-402e-886d-5a5c62360963,2026-07-20T23:57:13,CUST00140,Business Owner,Amazon,21198.21,North Korea,WIRE_TRANSFER,DEVICE008,DEVICE008,23,9.2,1
18b26fa3-1776-4ef5-bba5-bb5ee4d5c88f,2026-07-20T21:41:17,CUST00140,Business Owner,Amazon,27364.99,North Korea,MOBILE_PAYMENT,DEVICE008,DEVICE008,21,6.4,1
66fa45d7-2f8a-4081-a48b-e6ca743a8f9f,2026-07-20T22:33:06,CUST00140,Business Owner,Makro,29930.26,North Korea,CRYPTO,DEVICE008,DEVICE008,22,9.4,1
a4d2dad2-5988-4070-8e46-008f2900f655,2026-07-20T03:09:11,CUST00140,Business Owner,Amazon,42085.97,North Korea,MOBILE_PAYMENT,DEVICE008,DEVICE008,3,7.4,1
5cab627e-779d-4456-a020-371d2c53a555,2026-07-20T02:45:11,CUST00140,Business Owner,Amazon,30258.98,North Korea,BANK_TRANSFER,DEVICE008,DEVICE008,2,8.0,1
1b20f9cf-11ff-4313-abc4-22bf048e9017,2026-07-20T04:23:17,CUST00140,Business Owner,Amazon,20407.31,Nigeria,CASH_WITHDRAWAL,BLACKLISTED_DEVICE,DEVICE008,4,11.2,1
665e0f1b-8c03-4caf-ad77-9bd9a242b87a,2026-07-20T17:20:34,CUST00140,Business Owner,Makro,24504.38,North Korea,ONLINE,DEVICE008,DEVICE008,17,6.6,1
daea5b24-b8ad-49f8-9836-97422a406bdb,2026-07-20T02:00:03,CUST00140,Business Owner,Amazon,39176.69,North Korea,MOBILE_PAYMENT,DEVICE008,DEVICE008,2,7.4,1
6a7ad259-1bf6-4625-abf7-d06fc8dcf552,2026-07-20T00:58:10,CUST00140,Business Owner,Travel Agency,23914.38,North Korea,MOBILE_PAYMENT,DEVICE008,DEVICE008,0,8.5,1
39e45e6a-1c5f-4ce0-b869-ac29aff6665f,2026-07-20T06:19:55,CUST00140,Business Owner,Amazon,18367.55,North Korea,CRYPTO,DEVICE008,DEVICE008,6,9.2,1
95170b61-0780-464b-b834-8302f835ef5f,2026-07-20T18:34:24,CUST00140,Business Owner,Amazon,14370.58,North Korea,CRYPTO,DEVICE008,DEVICE008,18,9.2,1
42559970-990b-4c60-a715-d8d0abbc1d4d,2026-07-20T16:27:41,CUST00140,Business Owner,Makro,26620.76,North Korea,WIRE_TRANSFER,DEVICE008,DEVICE008,16,9.4,1
6496fe3f-db0e-4000-aa66-b5f55bd25f35,2026-07-20T23:03:33,CUST00140,Business Owner,Travel Agency,16722.25,North Korea,ATM,DEVICE008,DEVICE008,23,7.7,1
db2fafe5-e95d-4d52-9c08-28b3a8746629,2026-07-20T13:20:24,CUST00140,Business Owner,Makro,18987.36,North Korea,CASH_WITHDRAWAL,DEVICE008,DEVICE008,13,8.4,1
4eb6ba46-95c1-41f8-ba46-35a0f1bf4546,2026-07-20T09:03:43,CUST00140,Business Owner,Makro,41226.07,North Korea,MOBILE_PAYMENT,DEVICE008,DEVICE008,9,6.6,1
9fe170d9-3b7a-4525-853f-d1574e7171b5,2026-07-20T05:36:10,CUST00140,Business Owner,Amazon,28902.31,North Korea,CASH_WITHDRAWAL,DEVICE008,DEVICE008,5,9.2,1
1716ccfc-34d8-4450-b446-5eae68d15aea,2026-07-20T16:41:40,CUST00141,Professional,Checkers,3594.74,United Kingdom,ATM,DEVICE010,DEVICE010,16,2.0,0
ce1630bf-2b5c-4f67-bda6-48d5534aa951,2026-07-20T12:25:12,CUST00141,Professional,Checkers,3080.8,United Kingdom,MOBILE_PAYMENT,DEVICE010,DEVICE010,12,1.8,0
e9ad08e8-6258-41c4-a1e5-b0dd9f5c05cf,2026-07-20T09:06:30,CUST00141,Professional,Makro,1777.61,United Kingdom,CASH_WITHDRAWAL,DEVICE010,DEVICE010,9,3.7,0
bad319d9-0370-4b65-bbd6-e1e8c0f80f8c,2026-07-20T16:15:13,CUST00141,Professional,Makro,4282.6,United Kingdom,ATM,DEVICE010,DEVICE010,16,2.1,0
9d7fed80-55f3-4d8c-9d01-5f7861150615,2026-07-20T03:51:15,CUST00141,Professional,Amazon,54165.66,Nigeria,BANK_TRANSFER,DEVICE010,DEVICE010,3,9.0,1
d120e254-3f13-4e5d-8af3-d70105b99d76,2026-07-20T03:15:49,CUST00141,Professional,Offshore Transfer,4657.83,United Kingdom,MOBILE_PAYMENT,DEVICE010,DEVICE010,3,6.0,1
579ddbcd-8d52-4cf6-9238-2fbe0bbce022,2026-07-20T16:53:20,CUST00141,Professional,Checkers,3206.34,United Kingdom,ATM,DEVICE010,DEVICE010,16,2.0,0
9e6fc060-a8bb-40e3-a64d-6e7ec15a8a52,2026-07-20T17:29:39,CUST00141,Professional,Checkers,1970.1,United Kingdom,POS,DEVICE010,DEVICE010,17,1.7,0
f504e2fd-b58d-4bfc-b8fc-72093e0b0cd2,2026-07-20T02:06:40,CUST00141,Professional,Checkers,2245.09,United Kingdom,INTERNATIONAL_TRANSFER,DEVICE010,DEVICE010,2,5.1,0
97f02c09-4bf6-43db-a44b-9629aa7afb2d,2026-07-20T03:57:00,CUST00141,Professional,Crypto Exchange,23766.06,United Kingdom,CASH_WITHDRAWAL,DEVICE010,DEVICE010,3,9.8,1
66e7830a-eb61-4c20-be5b-86b4da5e38d6,2026-07-20T20:16:39,CUST00141,Professional,Checkers,3162.64,United Kingdom,POS,DEVICE010,DEVICE010,20,1.7,0
5102bcbe-dd84-461a-9c74-bdaabc4279aa,2026-07-20T20:58:52,CUST00141,Professional,Amazon,2875.79,United Kingdom,CASH_WITHDRAWAL,DEVICE010,DEVICE010,20,3.5,0
